drug_id,drug_name,therapeutic_area,molecule_type,launch_year,region,month_year,units_sold,drug_price,competitor_1_price,competitor_2_price,competitor_3_price,insurance_coverage,hospital_tier,doctor_visits,marketing_spend,rep_visits,regulatory_flags,adverse_events,patient_income_level,total_revenue,market_share
D0138,Dermasol,Oncology,Biosimilar,2021,North America,06-2023,181,359.77,121.47,320.27,80.65,67,Tier 3,54,50753.84,27,0,4,Mid,65118.369999999995,16.87
D0184,Immunexa,Pulmonology,Biologic,2001,LATAM,06-2023,183,93.58,277.58,257.7,252.34,58,Tier 2,49,64895.15,27,0,12,Low,17125.14,20.52
D0145,Neuroxin,Cardiology,Biologic,2016,APAC,06-2023,174,459.08,479.83,152.08,272.13,46,Tier 3,46,195313.16,28,0,7,Low,79879.92,26.13
D0074,Immunexa,Immunology,Biologic,2015,APAC,06-2023,197,50.91,302.49,247.37,356.94,83,Tier 3,54,197774.83,25,0,1,Mid,10029.269999999999,54.72
D0017,Cardiolax,Diabetes,Biologic,2001,APAC,06-2023,168,46.42,25.3,392.14,485.57,97,Tier 1,58,161029.81,27,0,1,Low,7798.56,24.63
D0084,Cardiolax,Neurology,Biologic,2021,North America,06-2023,219,109.93,48.66,404.8,228.77,80,Tier 3,43,129520.94,31,0,7,Low,24074.670000000002,30.37
D0069,ArthroAid,Oncology,Biosimilar,2019,APAC,06-2023,215,456.54,496.57,331.77,214.9,56,Tier 2,54,108811.89,25,2,3,Mid,98156.1,50.35
D0034,Neuroxin,Cardiology,Biosimilar,2005,Europe,06-2023,202,269.6,54.53,244.52,197.57,41,Tier 3,43,194417.96,34,0,4,High,54459.200000000004,55.19
D0006,ArthroAid,Diabetes,Biosimilar,2009,APAC,06-2023,172,398.21,42.1,296.36,416.92,55,Tier 1,44,142168.33,29,0,2,Low,68492.12,17.22
D0053,Neuroxin,Dermatology,Biosimilar,2009,LATAM,06-2023,204,129.36,189.45,204.81,95.03,78,Tier 1,57,189498.72,30,0,3,Low,26389.440000000002,17.45
D0194,Dermasol,Oncology,Small Molecule,2007,LATAM,06-2023,206,255.31,485.27,80.75,185.03,57,Tier 1,63,70144.65,29,0,8,Mid,52593.86,29.18
D0126,Dermasol,Oncology,Biosimilar,2000,LATAM,06-2023,205,191.98,172.96,205.1,367.99,78,Tier 1,45,73417.21,34,0,4,Mid,39355.9,34.51
D0043,Pulmofix,Diabetes,Biologic,2012,North America,06-2023,195,417.36,216.74,274.56,27.53,40,Tier 3,51,172397.67,36,0,10,High,81385.2,25.1
D0115,Neuroxin,Cardiology,Biosimilar,2008,Europe,06-2023,174,30.85,324.36,307.44,158.9,42,Tier 2,53,38472.43,29,0,4,High,5367.900000000001,25.11
D0111,Diabetrol,Dermatology,Small Molecule,2021,APAC,06-2023,209,137.04,31.57,469.18,327.89,60,Tier 2,53,189726.29,32,1,3,Low,28641.359999999997,33.55
D0151,Immunexa,Rheumatology,Biologic,2009,Europe,06-2023,196,93.24,450.93,393.12,109.26,99,Tier 2,51,106420.13,28,0,3,High,18275.039999999997,51.04
D0183,Neuroxin,Rheumatology,Biosimilar,2014,Europe,06-2023,198,432.41,269.33,92.96,165.3,69,Tier 3,43,186018.64,31,0,3,High,85617.18000000001,18.75
D0080,OncoCure,Pulmonology,Biosimilar,2004,LATAM,06-2023,190,244.42,244.07,103.61,253.3,50,Tier 3,48,73990.63,34,0,5,High,46439.799999999996,16.77
D0095,Pulmofix,Cardiology,Biosimilar,2021,LATAM,06-2023,204,214.03,433.15,68.24,222.57,61,Tier 3,52,146032.19,23,0,5,Low,43662.12,21.16
D0118,OncoCure,Immunology,Biologic,2015,LATAM,06-2023,192,235.75,477.48,374.33,70.89,86,Tier 2,62,101746.27,25,0,8,High,45264.0,29.63
D0144,Cardiolax,Neurology,Biologic,2012,North America,06-2023,188,486.52,223.24,358.94,470.35,96,Tier 3,44,129092.69,30,0,7,High,91465.76,16.14
D0008,Dermasol,Diabetes,Small Molecule,2021,Europe,06-2023,196,428.13,102.77,493.45,41.26,64,Tier 3,53,105830.77,34,0,5,High,83913.48,18.72
D0132,Immunexa,Pulmonology,Biologic,2019,Europe,06-2023,214,359.06,411.54,270.57,379.88,42,Tier 1,50,193751.97,42,0,1,Mid,76838.84,25.75
D0104,Neuroxin,Dermatology,Biologic,2017,North America,06-2023,207,159.43,213.57,416.68,54.28,69,Tier 1,55,141500.03,27,0,4,High,33002.01,19.62
D0132,OncoCure,Diabetes,Biosimilar,2010,North America,06-2023,178,99.28,469.06,296.69,244.3,63,Tier 2,46,57750.6,35,0,6,High,17671.84,27.73
D0184,Immunexa,Diabetes,Biologic,2008,North America,06-2023,202,462.29,475.95,439.56,104.2,84,Tier 1,55,182838.62,35,0,4,Mid,93382.58,35.56
D0025,Cardiolax,Cardiology,Biosimilar,2015,Europe,06-2023,170,223.08,75.12,366.09,87.73,75,Tier 1,51,65865.65,36,0,4,Mid,37923.6,15.22
D0195,Dermasol,Neurology,Biosimilar,2001,Europe,06-2023,225,153.8,479.15,328.58,80.43,62,Tier 1,50,80604.97,33,0,3,Low,34605.0,30.82
D0096,Diabetrol,Immunology,Biologic,2001,LATAM,06-2023,237,246.04,196.77,291.26,237.34,93,Tier 3,57,29403.5,20,0,3,Low,58311.479999999996,21.82
D0195,Pulmofix,Rheumatology,Small Molecule,2011,LATAM,06-2023,200,460.57,330.2,367.03,267.43,47,Tier 1,47,180993.64,17,0,3,Mid,92114.0,45.66
D0155,Immunexa,Oncology,Small Molecule,2007,Europe,07-2023,194,205.79,36.68,221.43,84.02,93,Tier 1,50,64361.28,31,0,7,Low,39923.26,42.36
D0093,Immunexa,Oncology,Biologic,2008,LATAM,07-2023,181,290.07,446.66,66.36,490.11,43,Tier 1,50,59194.35,33,0,8,High,52502.67,16.85
D0160,Diabetrol,Diabetes,Small Molecule,2011,North America,07-2023,205,405.42,327.97,39.19,143.73,89,Tier 3,54,184849.89,29,0,6,Low,83111.1,20.48
D0178,Immunexa,Rheumatology,Biosimilar,2008,APAC,07-2023,212,225.02,328.91,249.93,240.24,78,Tier 2,56,163050.1,36,0,6,High,47704.240000000005,21.7
D0061,Cardiolax,Rheumatology,Biosimilar,2009,LATAM,07-2023,206,132.1,453.04,307.66,123.81,82,Tier 3,53,36805.0,27,0,2,High,27212.6,50.12
D0122,Cardiolax,Neurology,Biologic,2001,Europe,07-2023,175,497.37,264.01,57.85,257.08,70,Tier 3,56,156171.66,27,0,9,High,87039.75,41.37
D0051,Diabetrol,Dermatology,Small Molecule,2015,LATAM,07-2023,185,479.15,217.05,157.71,382.89,68,Tier 1,68,183476.29,23,0,7,Mid,88642.75,39.45
D0147,Pulmofix,Dermatology,Small Molecule,2019,LATAM,07-2023,209,424.87,435.74,174.58,270.13,98,Tier 2,65,24917.13,47,0,5,Low,88797.83,29.11
D0021,Neuroxin,Pulmonology,Biosimilar,2006,LATAM,07-2023,190,350.42,376.36,290.14,157.11,75,Tier 1,51,166790.85,25,0,6,Low,66579.8,17.72
D0005,OncoCure,Cardiology,Biologic,2001,APAC,07-2023,195,161.54,475.51,153.67,139.23,52,Tier 1,51,114009.81,34,0,4,Mid,31500.3,16.74
D0092,Neuroxin,Neurology,Small Molecule,2000,North America,07-2023,210,458.44,471.26,65.91,384.29,80,Tier 2,70,137147.52,24,1,6,Mid,96272.4,20.75
D0170,Immunexa,Neurology,Biologic,2018,Europe,07-2023,217,152.27,203.52,99.13,76.75,48,Tier 2,58,103642.32,27,0,5,Low,33042.590000000004,21.9
D0061,OncoCure,Cardiology,Small Molecule,2003,APAC,07-2023,179,404.39,234.55,103.49,197.58,94,Tier 3,65,142582.59,29,0,5,Mid,72385.81,37.37
D0022,ArthroAid,Rheumatology,Biosimilar,2021,Europe,07-2023,201,460.76,142.87,424.49,92.71,60,Tier 2,57,16478.59,26,1,4,Mid,92612.76,21.9
D0149,Diabetrol,Dermatology,Biosimilar,2001,Europe,07-2023,197,309.44,337.11,156.47,143.83,90,Tier 3,55,154914.28,29,0,2,High,60959.68,19.26
D0070,Diabetrol,Dermatology,Biologic,2013,Europe,07-2023,190,405.47,194.98,363.05,93.29,42,Tier 3,39,16335.3,31,0,5,High,77039.3,16.89
D0001,Pulmofix,Rheumatology,Biosimilar,2001,APAC,07-2023,194,400.01,397.33,292.56,445.65,64,Tier 1,40,96506.97,34,1,6,High,77601.94,37.82
D0133,OncoCure,Dermatology,Small Molecule,2014,North America,07-2023,208,112.72,78.34,488.98,371.31,64,Tier 1,41,38683.35,32,0,4,Mid,23445.76,17.87
D0012,Cardiolax,Diabetes,Biosimilar,2011,Europe,07-2023,200,340.6,75.87,150.95,289.25,51,Tier 1,47,166479.11,33,0,6,Mid,68120.0,26.01
D0090,OncoCure,Neurology,Biologic,2004,North America,07-2023,216,64.86,118.14,96.02,127.72,68,Tier 2,54,69595.57,37,0,3,High,14009.76,20.69
D0046,Immunexa,Oncology,Biologic,2019,North America,07-2023,205,263.77,60.46,44.98,264.91,50,Tier 2,50,96277.77,38,0,8,High,54072.85,27.78
D0034,Cardiolax,Cardiology,Biologic,2006,LATAM,07-2023,221,97.87,317.62,135.66,270.0,91,Tier 3,48,91462.64,23,0,3,Low,21629.27,63.32
D0177,Dermasol,Dermatology,Small Molecule,2020,APAC,07-2023,194,219.85,90.73,348.35,303.39,50,Tier 3,46,156775.37,28,0,5,High,42650.9,18.6
D0078,Dermasol,Pulmonology,Small Molecule,2009,APAC,07-2023,176,419.83,96.78,60.92,48.84,88,Tier 3,55,101417.43,29,0,1,High,73890.08,51.92
D0045,ArthroAid,Dermatology,Small Molecule,2013,LATAM,07-2023,204,493.84,26.83,137.46,486.99,65,Tier 2,58,159902.08,27,0,9,Low,100743.36,51.13
D0155,Dermasol,Dermatology,Small Molecule,2013,LATAM,07-2023,210,172.62,395.4,430.55,243.41,92,Tier 3,54,23966.57,28,0,3,Low,36250.200000000004,21.54
D0073,Diabetrol,Immunology,Small Molecule,2004,North America,07-2023,181,275.34,409.9,299.82,464.74,53,Tier 3,48,46402.85,33,0,2,Low,49836.53999999999,22.07
D0026,OncoCure,Diabetes,Biosimilar,2017,Europe,07-2023,208,265.42,97.77,53.37,24.71,55,Tier 2,49,114791.51,40,0,10,Low,55207.36,25.46
D0047,Dermasol,Cardiology,Small Molecule,2013,APAC,07-2023,205,478.11,374.97,42.89,138.83,95,Tier 1,57,189946.78,19,0,4,Mid,98012.55,31.83
D0121,Neuroxin,Immunology,Small Molecule,2001,Europe,07-2023,199,249.72,228.1,49.34,69.92,49,Tier 2,55,24203.99,23,0,6,Low,49694.28,20.18
D0056,Pulmofix,Immunology,Biosimilar,2011,Europe,07-2023,203,355.57,135.01,472.1,389.42,70,Tier 3,62,18186.0,30,0,11,Low,72180.70999999999,36.71
D0094,Neuroxin,Pulmonology,Small Molecule,2021,LATAM,08-2023,200,462.46,318.26,427.94,173.66,70,Tier 1,57,39744.63,37,0,6,Mid,92492.0,19.9
D0107,Dermasol,Neurology,Biologic,2005,Europe,08-2023,174,199.22,105.67,425.57,423.44,75,Tier 2,45,131819.09,27,0,3,Low,34664.28,31.52
D0063,ArthroAid,Pulmonology,Small Molecule,2003,North America,08-2023,197,453.02,383.3,463.62,419.54,49,Tier 1,39,85808.65,24,0,4,Low,89244.94,58.81
D0048,Pulmofix,Neurology,Small Molecule,2012,LATAM,08-2023,201,460.38,42.86,262.52,340.54,65,Tier 1,50,166854.95,31,0,7,Low,92536.38,54.47
D0061,Immunexa,Neurology,Biologic,2003,Europe,08-2023,208,466.72,480.38,138.73,339.58,59,Tier 3,59,23667.3,34,0,4,Mid,97077.76000000001,35.62
D0081,Neuroxin,Cardiology,Biologic,2021,LATAM,08-2023,191,149.81,54.5,212.65,356.08,83,Tier 2,63,47318.68,38,0,7,High,28613.71,46.59
D0026,ArthroAid,Dermatology,Biologic,2013,North America,08-2023,180,212.17,298.14,365.05,343.41,48,Tier 3,60,67005.02,27,0,5,Low,38190.6,49.32
D0036,OncoCure,Cardiology,Biologic,2015,North America,08-2023,198,437.79,453.05,440.5,205.72,54,Tier 2,45,129078.72,25,0,7,Low,86682.42,41.77
D0001,OncoCure,Diabetes,Small Molecule,2003,Europe,08-2023,206,192.4,25.71,228.84,347.76,48,Tier 2,48,140182.81,36,0,7,Low,39634.4,22.61
D0008,Neuroxin,Neurology,Biologic,2000,LATAM,08-2023,202,308.12,259.29,276.98,450.76,46,Tier 2,46,33598.63,26,0,1,Low,62240.24,51.4
D0113,Dermasol,Immunology,Biologic,2012,Europe,08-2023,210,76.67,188.0,467.26,179.64,65,Tier 1,61,189322.89,35,0,4,Mid,16100.7,28.81
D0099,ArthroAid,Dermatology,Biosimilar,2003,Europe,08-2023,220,47.01,298.56,71.6,473.55,63,Tier 1,47,74798.39,27,0,10,High,10342.199999999999,55.0
D0180,OncoCure,Oncology,Biologic,2019,LATAM,08-2023,187,217.76,128.22,433.9,26.52,51,Tier 3,56,145502.06,28,0,6,Low,40721.119999999995,29.82
D0047,Immunexa,Diabetes,Biologic,2017,Europe,08-2023,197,297.88,51.15,96.47,187.56,99,Tier 2,51,109599.47,26,1,10,Low,58682.36,27.48
D0127,Cardiolax,Cardiology,Biosimilar,2005,North America,08-2023,216,208.5,320.45,252.25,83.41,59,Tier 2,41,52324.04,16,0,6,Mid,45036.0,39.78
D0056,Dermasol,Pulmonology,Biosimilar,2002,LATAM,08-2023,218,297.31,220.09,124.84,80.78,95,Tier 1,44,170783.38,34,0,4,High,64813.58,17.99
D0014,ArthroAid,Diabetes,Small Molecule,2022,LATAM,08-2023,212,267.24,318.79,309.41,411.41,53,Tier 2,45,165465.23,35,0,6,High,56654.880000000005,27.04
D0028,Immunexa,Diabetes,Biosimilar,2012,LATAM,08-2023,212,349.14,121.06,288.12,460.82,61,Tier 3,53,85253.65,35,0,2,High,74017.68,53.13
D0078,ArthroAid,Dermatology,Small Molecule,2015,LATAM,08-2023,211,331.78,182.6,202.4,393.32,55,Tier 2,44,121835.44,27,0,5,Low,70005.57999999999,31.97
D0130,Pulmofix,Diabetes,Biosimilar,2004,Europe,08-2023,216,223.64,289.61,434.39,488.78,68,Tier 2,46,58986.88,30,0,5,Low,48306.24,22.62
D0109,Immunexa,Diabetes,Biosimilar,2003,Europe,08-2023,221,224.0,304.69,336.71,123.84,71,Tier 1,56,141071.81,24,2,3,Low,49504.0,19.56
D0154,Dermasol,Oncology,Small Molecule,2020,North America,08-2023,207,87.57,198.71,366.18,87.58,58,Tier 2,46,68715.09,29,2,6,Mid,18126.989999999998,41.73
D0014,Pulmofix,Rheumatology,Biosimilar,2007,APAC,08-2023,178,266.35,154.43,92.32,269.94,94,Tier 3,58,170374.96,25,1,1,Mid,47410.3,15.56
D0187,Dermasol,Pulmonology,Small Molecule,2018,APAC,08-2023,216,301.85,151.38,443.92,417.94,74,Tier 3,56,51303.17,25,0,3,Mid,65199.600000000006,22.48
D0056,OncoCure,Pulmonology,Biosimilar,2013,North America,08-2023,202,248.71,103.86,100.18,39.12,82,Tier 3,51,12812.65,30,1,4,Low,50239.42,46.22
D0115,Cardiolax,Pulmonology,Biologic,2006,APAC,08-2023,216,176.34,176.19,126.94,497.87,71,Tier 3,55,61016.53,30,0,5,Low,38089.44,33.75
D0007,Dermasol,Neurology,Biosimilar,2013,North America,08-2023,208,366.39,115.73,81.47,309.08,94,Tier 1,56,46299.97,33,1,3,Low,76209.12,59.94
D0003,Dermasol,Immunology,Small Molecule,2005,Europe,08-2023,193,55.84,324.23,231.37,489.89,92,Tier 2,57,106574.42,36,0,1,High,10777.12,20.49
D0111,OncoCure,Rheumatology,Biosimilar,2011,LATAM,08-2023,208,458.93,293.15,446.1,195.24,59,Tier 1,43,48703.63,36,0,4,Mid,95457.44,35.02
D0151,Diabetrol,Pulmonology,Small Molecule,2015,LATAM,08-2023,182,29.91,203.64,141.17,239.85,90,Tier 3,53,155006.08,27,0,4,Mid,5443.62,33.89
D0107,OncoCure,Diabetes,Small Molecule,2016,Europe,08-2023,170,481.93,176.4,199.4,381.13,79,Tier 2,49,55860.42,33,0,8,High,81928.1,15.93
D0018,Pulmofix,Diabetes,Biologic,2012,LATAM,09-2023,176,241.93,134.05,426.11,400.5,59,Tier 1,56,144323.95,28,0,6,High,42579.68,20.18
D0038,OncoCure,Pulmonology,Biologic,2022,LATAM,09-2023,189,218.08,277.02,316.55,131.86,47,Tier 2,71,119909.48,32,0,1,High,41217.12,26.69
D0115,OncoCure,Dermatology,Small Molecule,2013,APAC,09-2023,217,143.09,461.07,380.78,466.3,97,Tier 3,52,197387.47,27,0,6,Low,31050.530000000002,18.95
D0015,Cardiolax,Pulmonology,Biosimilar,2006,Europe,09-2023,185,24.83,349.14,122.72,436.36,74,Tier 3,60,199981.19,28,0,4,High,4593.549999999999,22.48
D0192,OncoCure,Diabetes,Small Molecule,2013,APAC,09-2023,187,151.9,377.32,363.92,28.74,81,Tier 2,58,175209.96,44,0,3,Low,28405.3,18.19
D0119,ArthroAid,Neurology,Small Molecule,2014,APAC,09-2023,200,72.51,420.5,129.25,81.71,52,Tier 2,48,154396.84,39,0,2,Low,14502.000000000002,33.9
D0028,Dermasol,Cardiology,Biosimilar,2011,LATAM,09-2023,233,336.71,188.78,493.91,258.13,80,Tier 3,45,83426.72,28,0,5,Mid,78453.43,35.96
D0039,ArthroAid,Cardiology,Biosimilar,2016,LATAM,09-2023,200,173.16,50.18,288.75,241.26,45,Tier 1,57,153122.58,32,0,5,High,34632.0,18.2
D0185,Cardiolax,Rheumatology,Biosimilar,2008,Europe,09-2023,190,388.25,318.83,353.91,360.03,86,Tier 3,68,191768.35,29,2,6,Low,73767.5,16.56
D0017,Neuroxin,Rheumatology,Biosimilar,2021,LATAM,09-2023,188,119.32,110.56,76.83,63.06,55,Tier 2,37,14441.74,29,0,2,Low,22432.16,44.87
D0086,Diabetrol,Pulmonology,Small Molecule,2014,LATAM,09-2023,189,452.11,293.14,140.31,329.53,44,Tier 1,38,112203.79,29,0,3,High,85448.79000000001,21.21
D0126,ArthroAid,Oncology,Small Molecule,2011,Europe,09-2023,202,271.03,374.96,87.08,315.86,92,Tier 3,40,51419.68,20,0,0,Low,54748.06,17.28
D0044,Cardiolax,Pulmonology,Biologic,2001,LATAM,09-2023,188,74.96,396.15,207.28,132.14,84,Tier 2,45,115996.5,36,2,6,Low,14092.48,18.29
D0025,Pulmofix,Dermatology,Small Molecule,2004,APAC,09-2023,199,212.41,164.88,156.39,280.35,90,Tier 2,61,98624.95,31,0,7,Low,42269.59,23.78
D0145,Neuroxin,Pulmonology,Biosimilar,2012,Europe,09-2023,202,119.25,265.97,371.8,126.66,73,Tier 2,52,119396.03,25,0,3,High,24088.5,33.44
D0013,Cardiolax,Rheumatology,Biologic,2019,LATAM,09-2023,213,115.85,318.06,72.18,90.52,45,Tier 1,53,114682.82,35,0,7,Low,24676.05,35.86
D0025,Cardiolax,Cardiology,Biosimilar,2022,North America,09-2023,209,263.06,413.35,380.99,295.1,98,Tier 1,51,192420.34,24,0,7,Mid,54979.54,26.12
D0068,Diabetrol,Diabetes,Small Molecule,2007,Europe,09-2023,213,342.51,385.47,41.94,489.19,72,Tier 1,60,114915.36,28,1,5,High,72954.63,35.98
D0138,Dermasol,Pulmonology,Biologic,2013,Europe,09-2023,190,457.58,494.23,116.97,133.73,54,Tier 1,61,170784.1,32,0,5,Mid,86940.2,24.08
D0067,ArthroAid,Diabetes,Biosimilar,2014,North America,09-2023,197,261.04,23.88,400.14,190.56,54,Tier 2,48,70765.85,30,0,4,Mid,51424.880000000005,39.8
D0109,Pulmofix,Diabetes,Biologic,2010,LATAM,09-2023,195,483.6,229.99,376.53,143.16,53,Tier 2,51,93239.13,22,0,5,Mid,94302.0,29.15
D0146,Immunexa,Oncology,Biologic,2000,LATAM,09-2023,183,471.98,142.9,248.64,147.9,78,Tier 1,59,99378.56,24,0,2,Low,86372.34,31.44
D0111,ArthroAid,Diabetes,Small Molecule,2020,Europe,09-2023,200,435.23,77.55,43.99,214.01,44,Tier 1,35,62958.33,29,0,4,Low,87046.0,20.73
D0111,Immunexa,Cardiology,Biosimilar,2002,Europe,09-2023,186,259.99,457.53,312.75,356.89,91,Tier 2,49,82160.15,32,0,6,Mid,48358.14,31.85
D0034,Cardiolax,Neurology,Biologic,2016,LATAM,09-2023,215,87.63,499.02,215.23,38.63,96,Tier 3,56,123717.49,19,0,5,Mid,18840.45,24.74
D0111,OncoCure,Neurology,Biologic,2018,LATAM,09-2023,219,124.59,106.69,171.93,479.42,65,Tier 3,48,120235.68,43,0,4,High,27285.21,34.22
D0008,Pulmofix,Immunology,Biosimilar,2013,APAC,09-2023,197,330.88,38.45,327.4,42.21,87,Tier 2,52,130922.72,30,0,6,Mid,65183.36,48.52
D0168,Neuroxin,Dermatology,Biologic,2021,Europe,09-2023,237,222.44,152.03,229.57,443.0,56,Tier 1,41,76845.4,28,0,4,Low,52718.28,24.71
D0113,OncoCure,Pulmonology,Biologic,2022,Europe,09-2023,204,90.46,420.73,64.36,449.3,82,Tier 1,43,70007.98,30,0,4,Mid,18453.84,26.36
D0083,OncoCure,Dermatology,Biologic,2007,North America,09-2023,203,249.92,161.07,459.66,271.75,86,Tier 2,57,126207.4,26,0,6,Mid,50733.759999999995,28.43
D0042,ArthroAid,Cardiology,Biosimilar,2012,APAC,10-2023,217,28.37,47.31,393.68,85.76,91,Tier 3,49,35243.73,27,0,4,High,6156.29,26.18
D0169,Pulmofix,Diabetes,Biosimilar,2019,LATAM,10-2023,189,372.27,45.2,47.06,291.27,55,Tier 2,47,58075.99,19,0,7,Mid,70359.03,24.61
D0101,Dermasol,Neurology,Biosimilar,2002,APAC,10-2023,202,55.32,225.16,272.03,321.74,74,Tier 2,39,18004.27,42,0,7,High,11174.64,45.8
D0006,Cardiolax,Dermatology,Biosimilar,2004,LATAM,10-2023,203,321.97,467.28,60.02,431.72,77,Tier 2,61,23796.06,34,2,6,High,65359.91,17.2
D0180,Cardiolax,Cardiology,Small Molecule,2008,LATAM,10-2023,194,400.64,157.24,421.9,284.43,92,Tier 1,38,56242.82,34,0,4,Mid,77724.16,19.74
D0026,Cardiolax,Neurology,Biologic,2005,APAC,10-2023,196,83.67,225.04,314.25,217.14,62,Tier 1,48,13710.56,34,0,5,Mid,16399.32,24.53
D0064,Cardiolax,Diabetes,Biosimilar,2021,Europe,10-2023,216,268.95,68.93,102.78,422.38,52,Tier 1,46,56628.01,21,1,5,Low,58093.2,57.6
D0187,ArthroAid,Dermatology,Biologic,2001,LATAM,10-2023,210,393.95,256.91,29.96,490.86,72,Tier 3,55,134445.5,19,0,5,Low,82729.5,42.68
D0184,Immunexa,Neurology,Biologic,2012,APAC,10-2023,232,145.1,354.34,35.16,329.65,68,Tier 2,39,21610.34,20,0,6,High,33663.2,30.93
D0059,Cardiolax,Pulmonology,Small Molecule,2004,North America,10-2023,209,98.2,150.15,263.54,439.71,92,Tier 2,49,92979.97,26,0,6,High,20523.8,18.97
D0109,Immunexa,Rheumatology,Biosimilar,2007,APAC,10-2023,196,181.67,162.42,372.5,307.39,85,Tier 3,51,183490.67,24,0,8,Low,35607.32,17.5
D0198,Immunexa,Pulmonology,Biosimilar,2022,North America,10-2023,227,286.26,424.15,78.0,351.1,73,Tier 1,53,160344.12,23,1,4,High,64981.02,21.44
D0121,Dermasol,Immunology,Biologic,2000,LATAM,10-2023,205,296.13,24.97,126.22,350.32,73,Tier 2,52,68033.13,22,0,9,Low,60706.65,38.61
D0033,Cardiolax,Immunology,Biosimilar,2019,APAC,10-2023,195,82.82,325.51,177.08,358.3,66,Tier 3,49,185713.04,34,0,11,High,16149.899999999998,28.47
D0181,Diabetrol,Neurology,Biologic,2011,APAC,10-2023,207,239.63,209.06,124.68,174.09,54,Tier 1,50,72632.83,34,0,5,Low,49603.409999999996,46.0
D0150,Neuroxin,Rheumatology,Biologic,2022,North America,10-2023,199,148.78,163.22,207.84,296.32,98,Tier 1,50,23777.94,29,0,5,Low,29607.22,19.25
D0021,OncoCure,Cardiology,Small Molecule,2010,APAC,10-2023,188,424.17,335.65,288.62,305.19,89,Tier 2,49,198870.63,29,0,5,High,79743.96,22.09
D0198,Immunexa,Pulmonology,Small Molecule,2006,APAC,10-2023,204,170.52,420.64,348.77,171.23,48,Tier 1,56,175304.28,34,0,2,High,34786.08,22.77
D0070,Pulmofix,Cardiology,Small Molecule,2014,LATAM,10-2023,230,422.58,288.03,482.61,187.93,65,Tier 3,44,98527.23,40,0,4,High,97193.4,23.23
D0112,Pulmofix,Rheumatology,Biologic,2021,APAC,10-2023,220,225.71,34.93,466.8,385.88,42,Tier 1,53,136611.54,25,0,6,Mid,49656.200000000004,63.58
D0004,Neuroxin,Cardiology,Biosimilar,2010,Europe,10-2023,195,368.76,241.47,293.66,299.71,75,Tier 2,50,137533.33,32,0,3,Mid,71908.2,18.79
D0094,Pulmofix,Rheumatology,Small Molecule,2021,North America,10-2023,210,264.83,242.12,372.39,91.62,86,Tier 3,57,46951.62,32,0,6,High,55614.299999999996,22.53
D0075,Diabetrol,Neurology,Biosimilar,2015,APAC,10-2023,185,318.54,281.02,476.42,422.07,44,Tier 1,37,48009.24,34,0,6,High,58929.9,23.36
D0190,Pulmofix,Cardiology,Small Molecule,2002,North America,10-2023,192,209.77,342.06,60.07,443.89,59,Tier 1,33,99220.33,31,0,2,High,40275.840000000004,16.34
D0062,OncoCure,Pulmonology,Small Molecule,2019,North America,10-2023,216,388.74,29.27,22.7,243.75,59,Tier 1,47,183198.9,32,0,2,High,83967.84,23.84
D0094,OncoCure,Diabetes,Biologic,2013,North America,10-2023,212,224.09,260.97,34.3,120.28,44,Tier 3,50,11898.82,26,0,7,Low,47507.08,19.24
D0095,Immunexa,Immunology,Small Molecule,2002,APAC,10-2023,214,239.58,302.39,290.41,474.85,49,Tier 1,52,158676.07,45,0,7,Mid,51270.12,48.64
D0152,Cardiolax,Diabetes,Small Molecule,2000,APAC,10-2023,191,268.49,184.81,386.16,443.49,55,Tier 2,62,20930.09,25,1,5,High,51281.590000000004,25.6
D0055,Dermasol,Cardiology,Biologic,2020,North America,10-2023,216,419.28,340.82,196.2,137.3,64,Tier 3,54,100862.2,32,0,4,Mid,90564.48,36.24
D0137,Diabetrol,Diabetes,Biosimilar,2014,Europe,10-2023,237,336.5,129.53,281.71,65.88,83,Tier 3,56,131195.84,32,0,3,Mid,79750.5,32.42
D0131,Immunexa,Pulmonology,Small Molecule,2000,North America,10-2023,207,187.6,172.34,267.86,231.51,64,Tier 1,61,140484.26,32,0,5,Low,38833.2,33.12
D0031,Diabetrol,Pulmonology,Biologic,2016,Europe,11-2023,210,341.75,482.12,65.49,344.67,69,Tier 3,49,21111.06,32,0,2,High,71767.5,28.0
D0040,Cardiolax,Cardiology,Small Molecule,2001,North America,11-2023,208,328.36,187.07,174.36,104.19,53,Tier 2,39,89534.69,45,0,5,Mid,68298.88,32.1
D0036,ArthroAid,Neurology,Biologic,2019,LATAM,11-2023,183,466.89,186.32,29.33,266.34,61,Tier 3,64,120929.08,34,2,6,Low,85440.87,18.75
D0152,Pulmofix,Diabetes,Biosimilar,2005,North America,11-2023,180,423.88,305.93,73.14,224.2,82,Tier 2,55,22548.65,26,0,7,High,76298.4,45.23
D0006,Pulmofix,Neurology,Biosimilar,2007,North America,11-2023,220,330.77,486.07,409.69,447.46,67,Tier 1,41,35667.97,31,0,6,High,72769.4,20.05
D0066,Dermasol,Neurology,Biologic,2015,APAC,11-2023,179,183.92,491.88,418.12,226.19,69,Tier 3,54,136093.31,32,0,4,Mid,32921.68,18.49
D0075,Cardiolax,Rheumatology,Biologic,2018,Europe,11-2023,202,394.2,298.24,404.93,276.21,58,Tier 2,61,109111.26,39,0,3,Low,79628.4,19.92
